"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"00","09","BNSF","OR0900103",,,,,"00","09","BNSF","OR0900103",,,"00","09","19",1.00,0.00,"AM","12",1.00,1.00,0.00,0.00,"OREGON","VANCOUVER",,"53",68.00,"4","1","005","E","YVAW","4",0.00,"7","Y","3333","1",,"2","CGBX","006360","001","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,11045.00,3000.00,"H021","H018",0.00,0.00,0.00,0.00,"H021","2","1","005",14045.00,,"53C011",0.00,"000000",0.00,"1",,"1","1","01","30","01","30","1","8",,"1",,"OREGON","N",309.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"CLARK","011",,,,"N",,,"YARD JOB Y-VAW3281 TRAVELING WESTBOUND IN YARD LIMITS, WHEN CREW KICKED CAR CGBX 6360 DOWN ALCOA LEA","D AND CAR STARTED TO ROLL BACK AND EVENTUALLY ROLLED INTO CAR BNSF 722275 DUE TO FAILURE TO PROPERLY","SECURE HAND BRAKE ON CARS AND FAILURE TO APPLY HAND BRAKES ON CAR(S).  NO HAZARDOUS MATERIALS WERE","RELEASED.",,,,,,,,,,,,,,,,,,,,
,"00","09","BNSF","PR0900101",,,,,"00","09","ROJZ","INDUSTRY",,,"00","09","04",7.00,30.00,"PM","13",0.00,0.00,0.00,0.00,"POWDER RIVER","GILLETTE",,"56",80.00,"2","1","001","R","CLOA","3",2636.00,"1","Y","LOOP","1",,"4","BNSF","008933","001",,,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45000.00,0.00,"M299",,0.00,0.00,0.00,0.00,"M299","4","1","001",45000.00,,"56C005",0.00,"000000",0.00,"1",,"1","1","05","45","05","45","1","8",,"1",,"POWDER","N",206.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"CAMPBELL","005",,,,"N",,,"TRAIN E-KCLBTM1-13 DIVERTED TO LOAD AT ROJO WITH THE BNSF 8933 PULLING THROUGH THE SILO WHEN OUT SPO","UT CAME OPEN DUMPING COAL IN THE BRAKE GRID AND COOLING FANS AND THE TURBO AND EXHAUST STACK FILLING","THEM.",,,,,,,,,,,,,,,,,,,,,
,"00","09","BNSF","MS0900100",,,,,"00","09","BNSF","MS0900100",,,"00","09","07",1.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"MEMPHIS","CARBON HILL","671.1","01",65.00,"4","2","012","R","MBIR","1",5732.00,"1","Y","MAIN LINE","4","030.74","1","IHB","051493","017","N",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,80.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,42622.00,30000.00,"T207",,0.00,0.00,0.00,0.00,"T207","1","4","012",72622.00,,"01C127",0.00,"000000",0.00,"1",,"1",,"05","15","05","15","1","3",,"1",,,"H",156.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"WALKER","127",,,,"N",,,"TRAIN STALLED WHILE PULLING ASCENDING GRADE.  CREW BEGAN INSPECTION AND FOUND 13 CARS BEHIND 20 DERA","ILED DUE TO DETAIL FRACTURE FROM SHELLING OR HEAD CRACK.",,,,,,,,,,,,,,,,,,,,,,
,"00","09","BNSF","MT0900100",,,,,"00","09","BNSF","MT0900100",,,"00","09","06",6.00,10.00,"PM","01",0.00,0.00,0.00,0.00,"MONTANA","WILLISTON",,"38",61.00,"2","2","005","E","LMON","3",2451.00,"1","Y","906","1",,"2","CRGX","008409","004","N",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,34840.00,500.00,"H018",,0.00,0.00,0.00,0.00,"H018","2","1","005",35340.00,,"38C105",0.00,"000000",0.00,"1",,"1","1","11","10","11","10","1","8",,"1",,"MONTAN","N",100.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"WILLIAMS","105","0","00",,"N",,,"A CAR LEFT IN A TRACK WITHOUT HAND BRAKE APPLIED, ROLLED OUT AND COLLIDED WITH A CONSIST OF ENGINES.",,,,,,,,,,,,,,,,,,,,,,,
,"00","09","BNSF","MT0900103",,,,,"00","09","BNSF","MT0900103",,,"00","09","14",6.00,20.00,"AM","09",9.00,0.00,0.00,0.00,"MONTANA","CORAM","1206.4","30",48.00,"4","1","016","R","MPAS","3",8159.00,"1","Y","MAIN","4","064.22","1","BN","953644","008","Y","BN","953644","008","Y",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,71.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3423.00,7000.00,"E21C",,0.00,0.00,0.00,0.00,"E21C","1","4","016",10423.00,,"30C029",0.00,"000000",0.00,"1",,"1","1","05","20","05","20","1","8",,"1",,"MONTAN","E",236.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"FLATHEAD","029",,,,"N",,,"TRAIN LEAVING RESTRICTED SPEED AREA AFTER SLOWING TO STOP.  ENGINEER ACCELERATED FROM 6 MPH ON ATTAI","NING 16 MPH, THE TRAIN EXPERIENCED UNDESIRED EMERGENCY APPLICATION OF BRAKES DUE TO A CAR COMING APA","RT.  NO HAZARDOUS MATERIALS LEAKING.",,,,,,,,,,,,,,,,,,,,,
"K","00","09","BNSF","NC0900201","00","09","ATK","064506","00","09","BNSF","NC0900201",,"028743G","00","09","28",8.00,30.00,"PM","07",0.00,0.00,0.00,0.00,"NORTHERN CALIF","MODESTO EMPIRE JCT","1089.2","06",72.00,"3","1","000",,,,0.00,,,"MAIN","5","039.49","1",,,"000",,,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150000.00,"M303",,0.00,0.00,1.00,0.00,"M303","1","5","079",177358.00,,"06C099",0.00,"000000",0.00,,,,,,,,,"1","7",,"1",,,,134.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"STANISLAUS","099",,,,,,,"MOTORIST DROVE AROUND GATES AND WAS IMPACTED BY AN AMTRAK TRAIN - THE ENSUING COLLISION DAMAGED THE","SIGNAL BUNGALO AND THE LOCOMOTIVE.",,,,,,,,,,,,,,,,,,,,,,
,"00","08","NS","002279",,,,,"00","08","NS","002279",,,"00","08","03",5.00,41.00,"AM","12",0.00,0.00,0.00,0.00,"LAKE","CJ144","144.00","39",62.00,"4","2","008","E","LY45","1",0.00,"7","Y","CLASS TRACK 28","1",,"2","TTGX","981435","019","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,9800.00,200.00,"H313",,0.00,0.00,0.00,0.00,"H313","1","1","016",29538.00,,"39C049",0.00,"000000",0.00,"1",,"1",,"05","56","05","56","3","2",,"1L",,"LAKE","L",239.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"FRANKLIN","049",,,,"N",,,"LY45, PULLING 26X0X1924 NORTH FROM CT28 WHEN ATW 102503 ROLLED NORTH OUT OF CT25 STRIKING 17TH HEAD","CAR, TTGX 981435, DERAILING TTGX 981435, TTGX 990319, TTGX 995302, AND ATW 102503.  DUE TO FAILURE O","F CRO TO PROPERLY RETARD SPEED OF CARS.",,,,,,,,,,,,,,,,,,,,,
,"00","08","NS","002279",,,,,"00","08","NS","002279",,,"00","08","03",5.00,41.00,"AM","12",0.00,0.00,0.00,0.00,"LAKE","CJ144","144.00","39",62.00,"4","2","016","E",,"1",0.00,"6","N","CT25","1",,"1","ATW","102503","001","Y",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19538.00,0.00,"H313",,0.00,0.00,0.00,0.00,"H313","1","1","016",29538.00,,"39C049",0.00,"000000",0.00,,,,,,,,,"1","2",,"1L",,"LAKE","L",234.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"FRANKLIN","049",,,,"N",,,"LY45 PULLING 26X0X1924 NORTH FROM CT28 WHEN ATW 102503 ROLLED NORTH OUT OF CT25 STRIKING 17TH HEAD C","AR, TTGX 981435, DERAILING TTGX 981435, TTGX 990319, TTGX 995300 AND ATW 102503.  DUE FAILURE OF CRO","TO PROPERLY RETARD SPEED OF CARS.",,,,,,,,,,,,,,,,,,,,,
,"00","08","NS","002293",,,,,"00","08","NS","002293",,,"00","08","05",2.00,20.00,"PM","01",0.00,0.00,0.00,0.00,"POCAHONTAS","HOLTONSP","4.60","51",77.00,"2","2","004","E","U59U","4",3000.00,"1","Y","ST CHARLES MAIN LINE","2","001.0","1","MSDR","080642","024","N",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,7450.00,2000.00,"M405",,0.00,0.00,0.00,0.00,"M405","1","2","004",9450.00,,"51C105",0.00,"000000",0.00,"1",,"1",,"06","45","06","45","1","2",,"1L",,"POCAHO","J",285.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"LEE","105",,,,"N",,,"U59U9 MOVING WEST 3 UNITS AND 100 EMPTIES DERAILED 21ST CAR (MSDR 80642) AND 22ND CAR (NIHX 50374 AC","COUNT LEAD WHEEL LEAD TRUCK ON MSDR 80642, EMPTY HOPPER MOUNTED LOW RAIL IN A 21 DEGREE CURVE DUE TO","HIGH DRAFT FORCE GENERATED STARTING TRAIN ON GRADE WITH UNIT SLIPPAGE ON LUBRICATOR.",,,,,,,,,,,,,,,,,,,,,
,"00","08","NS","002241",,,,,"00","08","NS","002241",,,"00","08","01",8.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"ILLINOIS","DECATUR","373.00","17",76.00,"4","1","004","E","DB20","3",0.00,"7","Y","GOODALE LEAD","1",,"4","NSE","005462","001","N",,,"000",,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,12.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,9933.00,0.00,"T110",,0.00,0.00,0.00,0.00,"T110","4","1","004",9933.00,,"17C115",0.00,"000000",0.00,"1",,"1",,"05",,"05",,"1","4",,"1L",,"ILLINO","L",124.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"MACON","115",,,,"N",,,"DB20 PULLING 13 CARS WEST OFF GOODALE LEAD AT WEST END OF ADM WEST PLANT DERAILED ENGINE 5462 AND AD","MX 16820 AND GATX 23318.",,,,,,,,,,,,,,,,,,,,,,
,"00","08","UP","0800TS003",,,,,"00","08","UP","0800TS003",,,"00","08","09",11.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"TUCSON","TUCSON","988.0","04",80.00,"4","2","007","E","YTU3","4",1660.00,"7","Y","YARD","1",,"2","ETTX","908519","023","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,11.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,4916.00,3500.00,"T220",,0.00,0.00,0.00,0.00,"T220","2","1","007",8416.00,,"04C019",0.00,"000000",0.00,"1",,"1","1",,"46",,"46","1","7",,"1L",,,"N",68.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"PIMA","019",,,,"N",,,"CREW SHOVING TOWARD TRACK #4. BROKEN RAIL CAUSED TWO CARS TO DERAIL.",,,,,,,,,,,,,,,,,,,,,,,
,"00","08","UP","0800TS018",,,,,"00","08","UP","0800TS018",,,"00","08","24",1.00,5.00,"AM","01",0.00,0.00,0.00,0.00,"TUCSON","TUCSON","988.0","04",70.00,"4","2","003","E","YTU3","4",2375.00,"7","Y","YARD","1",,"2","ETTX","711386","012","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,17000.00,1000.00,"H702","H704",0.00,0.00,0.00,0.00,"H702","2","1","003",18000.00,,"04C019",0.00,"000000",0.00,"1",,"1","2","01","35","01","35","1","7",,"1L",,,"N",105.00,,"2000",0.00,0.00,0.00,0.00,0.00,0.00,"PIMA","019","0","00",,"N",,,"CREW PULLING EAST OUT OF TRACK #16 :  RAN THRU #726 SWITCH:  THEN MADE REVERSE MOVE DERAILING THREE","CARS.",,,,,,,,,,,,,,,,,,,,,,
