"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"99","01","BRC","AF9246","99","01","NS","096200","99","01","BRC","AF9246",,,"99","01","15",10.00,25.00,"AM","04",0.00,0.00,0.00,0.00,"SYSTEM","BEDFORD PARK",,"17",21.00,"2","6","000","R",,"3",0.00,"6","N","#35 CROSSOVER","2",,"2","SOO","113685","022","Y",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1600.00,0.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","2","008",14100.00,,"17C031",0.00,"000000",0.00,,,,,,,,,"1","4",,"3S",,"SYSTEM","L",212.00,,"1999",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031",,,,"N",,,"NS CREW WAS PROCEEDING WEST ON #35 CROSSOVER AND SUBSEQUENTLY STRUCK A STANDING CUT OF CARS DUE TO A","N IMPROPERLY LINED SWITCH.  NS IS ALLEGING ROAD FOR HUMAN FACTOR CAUSE AND IS TO PREPARE HUMAN FACTO","R STATEMENT.",,,,,,,,,,,,,,,,,,,,,
,"99","01","BRG","A81",,,,,"99","01","BRG","A81",,,"99","01","07",2.00,0.00,"AM","01",0.00,3.00,0.00,0.00,"SYSTEM","BROWNSVILLE","5","48",60.00,"4","1","005","E","BRG","4",0.00,"1","Y","BELTLINE","1","01.06","1","ACFX","078014","001","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,0.00,20.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,8000.00,0.00,"T101","T102",0.00,0.00,0.00,0.00,"T101","1","1","005",8000.00,,"48C061",0.00,"000000",0.00,"1",,"1","1","03",,"03",,"1","5",,"3S",,"SYSTEM","L",311.00,,"1999",0.00,0.00,0.00,0.00,0.00,0.00,"CAMERON","061",,,,"N",,,"THE 11:00 PM TRAIN CREW WITH THE BRG 1145 & 237 IN THE LEAD, WERE GOING WEST TO DELIVER THEIR TRAIN","TO THE UP YARD AT MP 5.  THEY DERAILED ONE CAR WHICH CAUSED 2 MORE CARS TO FOLLOW.  THE CARS DERAILE","D DUE TO LOW JOINT WHICH STARTED A HARMONIC ROCK AND DERAILED 3 CARS.  THE TRAIN SPEED WAS APPROXIMA","TELY 5 MPH.",,,,,,,,,,,,,,,,,,,,
,"99","01","CIND","ID99036",,,,,"99","01","CIND","ID99036",,,"99","01","18",12.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","CINCINNATI","17.0","39",45.00,"2","2","004","E","VALL","4",3000.00,"1","Y","WESTWARD SIDING","1",,"2","MMRR","488262","010","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,20000.00,20500.00,"T001",,0.00,0.00,0.00,0.00,"T001","2","1","004",40500.00,,"39C061",0.00,"000000",0.00,"1","0","1","0","06","30","06","30","1","2",,"3S",,"SYSTEM","L",313.00,,"1999",0.00,0.00,0.00,0.00,0.00,0.00,"HAMILTON","061",,,,"N",,,"CREW WAS SHOVING EAST END OF OF VALLEY YARDS, SHOVING 30 CARS INTO EAST END OF WESTWARD SIDING WHEN","6 - 10TH WEST CARS DERAILED.  ALL WERE LOADS OF BEANS.  TWO ON SIDE AND ONE LEANING HAD TO BE TRANSL","OADED BEFORE RERAILING.  RAIL SPREAD UNDER MOVEMENT DUE TO DETERIORATED TIE CONDITION AND SOFT GROUN","D CONDITIONS.",,,,,,,,,,,,,,,,,,,,
,"99","01","BNSF","SF0199109",,,,,"99","01","BNSF","SF0199109",,,"99","01","07",9.00,34.00,"PM","04",0.00,0.00,0.00,0.00,"SPRINGFIELD","TULSA","425.3","40",27.00,"4","5","005","E","YTUL","3",0.00,"7","Y","MAIN","X","41.96","1","BN","001001","001",,,,"000",,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,32.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,3500.00,"H104",,0.00,0.00,0.00,0.00,"H104","1","X","005",13650.00,,"40C143",0.00,"000000",0.00,"1",,"1","1","06","19","06","19","3","5",,"1",,,"LN",133.00,,"1999",0.00,0.00,0.00,0.00,0.00,0.00,"TULSA","143","0","00",,"N",,,"YARD JOB Y-TUL2031-07 HANDLING CARS IN TULSA OK YARD WHEN CONSIST IMPACTED TRAIN P-MEMLAC1-06 AFTER","ENGINEER ON YARD JOB FELL ASLEEP.",,,,,,,,,,,,,,,,,,,,,,
,"99","01","BNSF","SF0199121",,,,,"99","01","BNSF","SF0199121",,,"99","01","26",3.00,10.00,"AM","01",8.00,0.00,0.00,0.00,"SPRINGFIELD","WYANDOTTE","334.5","40",34.00,"4","1","044","E","MTUL","3",6735.00,"1","Y","MAIN","4","28.28","1","NOKL","004569","056","N","NOKL","004569","056","N",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,43.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,169950.00,57000.00,"E67C",,0.00,0.00,0.00,0.00,"E67C","1","4","044",226950.00,,"40C115",0.00,"000000",0.00,"1",,"1",,"06","10","06","10","1","5",,"1",,,"E",144.00,,"1999",0.00,0.00,0.00,0.00,0.00,0.00,"OTTAWA","115",,,,"N",,,"TRAIN M-TULMEM1-25 TRAVELING EASTBOUND AT WYANDOTTE, OK WHEN CAR NOKL 4569 HAD A TREAD BUILD UP RESU","LTING IN DERAILING A TOTAL OF 16 EMPTY CARS.",,,,,,,,,,,,,,,,,,,,,,
,"99","01","BNSF","SF0199122",,,,,"99","01","BNSF","SF0199122",,,"99","01","25",1.00,55.00,"PM","01",0.00,0.00,0.00,0.00,"SPRINGFIELD","MILL CREEK",,"40",55.00,"2","1","004","E","ROKL","1",1344.00,"1","Y","6605","1",,"4","CFWR","077517","003","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,12550.00,0.00,"H307","H212",0.00,0.00,0.00,0.00,"H307","4","1","004",12550.00,,"40C069",0.00,"000000",0.00,"1",,"1","1","07","55","07","55","1","5",,"1",,,"N",161.00,,"1999",0.00,0.00,0.00,0.00,0.00,0.00,"JOHNSTON","069","0","00",,"N",,,"ROAD SWITCHER R-OKL4501-25 SHOVING CARS TO SPOT INTO US SILICA WHEN EMPLOYEE PROTECTING SHOVE HAD RA","DIO FAILURE AND ENG.  KEPT SHOVING RESULTING IN A DERAILMENT.",,,,,,,,,,,,,,,,,,,,,,
,"99","01","BNSF","SF0199123",,,,,"99","01","BNSF","SF0199123",,,"99","01","29",4.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"SPRINGFIELD","ELWOOD","193.9","29",38.00,"2","2","025","E","GLIN","3",13424.00,"1","Y","MAIN","2","29.65","1","LDCX","020863","020","Y",,,"000",,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2000.00,94900.00,"T106","T102",0.00,0.00,0.00,0.00,"T106","1","2","025",96900.00,,"29C077",0.00,"000000",0.00,"1",,"1",,"11","30","11","30","1","6",,"1",,,"E",166.00,,"1999",0.00,0.00,0.00,0.00,0.00,0.00,"GREENE","077",,,,"N",,,"CREW OF TRAIN G-LINMOB1-25 APPROACHINGS SPRINGFIELD YARD DERAILED 1 CAR DUE TO SUPERELEVATION IMPROP","ER, EXCESSIVE, OR INSUFFICIENT AND CROSS LEVEL TO TRACK IRREGULAR.",,,,,,,,,,,,,,,,,,,,,,
,"99","01","BNSF","TX0199101",,,,,"99","01","BNSF","TX0199101",,,"99","01","02",6.00,15.00,"PM","01",16.00,0.00,0.00,0.00,"TEXAS","FT WORTH","627.8","48",39.00,"3","1","004","E","MALT","3",8238.00,"1","Y","TARRANT SIDING","1",,"3","ATSF","311587","134","N",,,"000",,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,94.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,10400.00,15000.00,"T207",,0.00,0.00,0.00,0.00,"T207","3","1","004",25400.00,,"48C439",0.00,"000000",0.00,"1",,"1",,"02","45","02","45","1","5",,"1",,"TEXAS","E",134.00,,"1999",0.00,0.00,0.00,0.00,0.00,0.00,"TARRANT","439",,,,"N",,,"TRAIN M-ALTTUL1-02 PULLING INTO SIDING AT FT. WORTH, TX DISCOVERED 5 CARS DERAILED DUE TO DETAIL FRA","CTURE FROM SHELLING OR HEAD CRACK.",,,,,,,,,,,,,,,,,,,,,,
,"99","01","BNSF","TX0199112",,,,,"99","01","BNSF","TX0199112",,,"99","01","13",11.00,30.00,"PM","06",0.00,0.00,0.00,0.00,"TEXAS","ALVORD","52.0","48",35.00,"4","1","045","E","MCAS","3",5943.00,"1","Y","MAIN","4","33.14","1","ATSF","303046","007","Y",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8400.00,0.00,"H504","H503",0.00,0.00,0.00,0.00,"H504","1","4","045",8400.00,,"48C497",0.00,"000000",0.00,"2",,"1",,"01",,"01",,"1","5",,"1",,"TEXAS","JG",161.00,,"1999",0.00,0.00,0.00,0.00,0.00,0.00,"WISE","497",,,,"N",,,"TRAIN M-CASFTW3-10 TRAVELING EASTWARD AT ALVORD, TX BROKE APART DUE TO BUFFING OR SLACK ACTION EXCES","SIVE IN TRAIN MAKE- UP AND HANDLING RESULTING IN A COLLISION.",,,,,,,,,,,,,,,,,,,,,,
,"99","01","BNSF","PR0199151",,,,,"99","01","BNSF","PR0199151",,,"99","01","26",9.00,55.00,"AM","01",0.00,0.00,0.00,0.00,"POWDER RIVER","NORTHPORT","0.5","31",30.00,"2","1","025","E","CCDM","3",15497.00,"1","Y","MAIN","4","77.13","1","KPXX","051712","051","Y","KPXX","051712","051","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,189660.00,523400.00,"E53C",,0.00,0.00,0.00,0.00,"E53C","1","4","025",713060.00,,"31C123",0.00,"000000",0.00,"1",,"1",,"03","25","03","25","1","6",,"1",,"POWDER","E",120.00,,"1999",0.00,0.00,0.00,0.00,0.00,0.00,"MORRILL","123",,,,"N",,,"E/B C-CDMELD0-03 ON MAIN TRACK 2 AT WEST NORTHPORT, NE DERAILED 13 CARS ACCOUNT OF ROLLER BEARING FA","ILURE (OVERHEATING).",,,,,,,,,,,,,,,,,,,,,,
,"99","12","UP","1299LK019",,,,,"99","12","UP","1299LK019",,,"99","12","13",2.00,30.00,"AM","01",3.00,0.00,0.00,0.00,"NORTH LITTLE ROCK","EL DORADO","492.0","05",40.00,"4","3","008","E","LWS5","3",2280.00,"7","Y","YARD","1",,"2","DR","007002","011","N",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,32.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,6626.00,250.00,"H799",,0.00,0.00,0.00,0.00,"H799","2","1","008",6876.00,,"05C139",0.00,"000000",0.00,"1",,"1","1","11","30","11","30","1","5",,"1L",,,"N",67.00,,"1999",0.00,0.00,0.00,0.00,0.00,0.00,"UNION","139",,,,"N",,,"ENGINE ON LWS55 RAN THRU SWITCH, THEN BACKED UP CAUSING CARS DERAIL",,,,,,,,,,,,,,,,,,,,,,,
