"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"96","12","WC","G3075",,,,,"96","12","WC","G3075",,,"96","12","28",6.00,30.00,"PM","12",0.00,0.00,0.00,0.00,"FOX VALLEY","APPLETON","YARD","55",20.00,"4","1","002","E","FL09","3",2000.00,"1","Y","TRACK 3","1",,"2","CSXT","143486","022","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,23000.00,0.00,"H021",,0.00,0.00,0.00,0.00,"H021","2","1","002",23000.00,,"55C087",0.00,"000000",0.00,"1","0","1","0","02","30","02","30","1","4",,"3L","0","FOXVAL","N",392.00,"3181","1996",0.00,0.00,0.00,0.00,0.00,0.00,"OUTAGAMIE","087",,,,"N",,,"TRAIN FL095 HAD 2 LOCOMOTIVES AND 20 LOADS WHILE PERFORMING SWITCHING DUTIES IN THE APPLETON YARD.TH","E CREW PULLED 3 TRACK, MADE A CUT & KICKED OUT 3 CARS. THEY RETURNED TO 3 TRACK TO PUT 8 CARS BACK,","AND FOUND CARS PUT ON 3 TRACK WERE GONE. THE CONDUCTOR FAILED TO APPLY HANDBRAKES TO THE CARS ON 3 T","RACK ALLOWING THEM TO ROLL AWAY AND CAUSING 4 CARS TO DERAIL. NO TRACK DAMAGE WAS SUSTALNED.",,,,,,,,,,,,,,,,,,,,
"K","96","12","UP","1296RS077","96","12","ATK","61225WSDAA","96","12","UP","1296RS077",,,"96","12","25",6.00,50.00,"AM","01",0.00,0.00,0.00,0.00,"LOS ANGELES","ROSEVILLE","0.0","06",45.00,"4","1","000",,,,0.00,,,"YARD SPUR","3",,"2",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"M505",,0.00,0.00,0.00,0.00,"M505","2","3","005",16882.00,,"06C061",0.00,"000000",0.00,,,,,,,,,"1","7","W","1L","0","LOSANG","G",92.00,"3173","1996",0.00,0.00,0.00,0.00,0.00,0.00,"PLACER","061",,,,"N",,,"ENGINE AND 5 CARS DERAILED WHILE SHOVING FROM YARD. CAUSE OF DERAILMENT UNDER INVESTIGATION.",,,,,,,,,,,,,,,,,,,,,,,
"K","96","12","ATK","61226WSDAA",,,,,"96","12","UP","1296RS078",,,"96","12","26",9.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"WESTERN","OAKLAND","YARD","06",58.00,"2","1","010","E","736","3",0.00,"7","Y","C-9 YARD","1",,"2","AMT","008001","003","N",,,,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,44298.00,0.00,"M505",,0.00,0.00,0.00,0.00,"M505","2","1","010",44298.00,,"06C001",0.00,"000000",0.00,"1","0","1","1","02","30","02","30","2","7","E","1L","0","WESTER","N",348.00,"2956","1996",0.00,0.00,0.00,0.00,0.00,0.00,"ALAMEDA","001",,,,"Y",,,"IN PROCESS OF MAKING A SWITCH MOVE WITH ENG 736 AND 5 CARS IN THE OAKLAND YARDS, FROM THE 4 TRACK TO","THE 7 TRACK EAST, THE 3 MIDDLE CARS (8001/39980/8003) DERAILED AND WENT ON THE GROUND CAUSING EXTEN","SIVE DAMAGE TO C/8001 AND C/39980. CAUSE OF DE AILMENT IS STILL UNDER INVESTIGATION. THERE WERE NO R","EPORTABLE INJURIES AS A RESULT OF THIS ACCIDENT.",,,,,,,,,,,,,,,,,,,,
,"96","12","UP","1296PR021",,,,,"96","12","UP","1296PR021",,,"96","12","28",6.00,10.00,"PM","01",0.00,0.00,0.00,0.00,"PROVISO","OAKCREPOW","69.8","55",25.00,"4","2","003","E","2CRL","1",14818.00,"1","Y","INDUSTRY","1",,"4","WEPX","000779","023","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,14000.00,40000.00,"T202",,0.00,0.00,0.00,0.00,"T202","4","1","003",54000.00,,"55C079",0.00,"000000",0.00,"1","1","1","0","09","40","09","40","1","4","W","1L","0","PROVIS","MO",47.00,"3172","1996",0.00,0.00,0.00,0.00,0.00,0.00,"MILWAUKEE","079",,,,"N",,,"5 CARS DERAILED ACCOUNT BROKEN RAIL IN TURNOUT.",,,,,,,,,,,,,,,,,,,,,,,
"K","96","12","ATK","61225WSDAA",,,,,"96","12","UP","1296RS077",,,"96","12","25",6.00,50.00,"AM","01",0.00,0.00,0.00,0.00,"WESTERN","ROSEVILLE","YARD","06",45.00,"4","1","005","E","723","4",0.00,"2","Y","YARD SPUR","3",,"2","AMT","002007","001",,,,,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16882.00,0.00,"M505",,0.00,0.00,0.00,0.00,"M505","2","3","005",16882.00,,"06C061",0.00,"000000",0.00,"1","0","1","0","00","50","00","50","2","7","E","1L","0","WESTER","GM",209.00,"2955","1996",0.00,0.00,0.00,0.00,0.00,0.00,"PLACER","061",,,,"Y",,,"TRAIN NO. #723 WITH ENGINE 2007 AND 5 CARS DERAILED E/2007, LEAD TRUCK ON THE DERAIL WHILE SHOVING F","ROM THE YARD. CAUSE OF DERAILMENT IS UNDER INVESTIGATION. THERE WERE NO INJURIES AS A RESULT OF THIS","ACCIDENT.",,,,,,,,,,,,,,,,,,,,,
,"96","12","UP","1296KC005","96","12","NS","090281","96","12","UP","1296KC005",,,"96","12","23",12.00,30.00,"PM","04",0.00,0.00,0.00,0.00,"KANSAS CITY","ARMSTRONG YARD","3.0","20",20.00,"2","6","000","E","CARS","4",0.00,"6",,"YARD","1",,"2","ADMX","016982","001","Y",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,20000.00,0.00,"H399",,0.00,0.00,0.00,0.00,"H399","2","1","006",41171.00,,"20C209",0.00,"000000",0.00,,,,,,,,,"1","6","W","1L","0","KANCIT","N",75.00,"3161","1996",0.00,0.00,0.00,0.00,0.00,0.00,"WYANDOTTE","209",,,,"N",,,"NS-439 TRAIN WENT INTO THE WRONG TRACK AND SIDESWIPED CAR SITTING ON TRACK.",,,,,,,,,,,,,,,,,,,,,,,
,"96","12","SCAX","96339018",,,,,"96","12","UP","1296LA077",,"810880T","96","12","05",7.00,21.00,"AM","07",0.00,0.00,0.00,0.00,"SYSTEM","INDUSTRY","21.4","06",70.00,"2","1","070","R","405","4",0.00,"2","Y","#2 MAIN TRACK","4",,"1","SCAX","000609","001","Y",,,,,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3934.00,0.00,"M303",,0.00,0.00,0.00,0.00,"M303","1","4","070",21917.00,,"06C037",0.00,"000000",0.00,"1","0","1","0","01","33","01","33","2","7",,"3L","0","SYSTEM","E",306.00,"3107","1996",0.00,0.00,0.00,0.00,0.00,0.00,"LOS ANGELES","037",,,,"Y",,,"TRAIN 405 WAS INVOLVED IN A HIGHWAY-RAIL GRADE CROSSING ACCIDENT ON DECEMBER 5, 1996 AT 0721 AM. THE","TRAIN HIT A TRACTOR-TRAILER AT FULLERTON RD. MP 21.4. THE TRACTOR-TRAILER WAS ATTEMPTING TO PULL OU","T AND TURN LEFT ON A PARALLEL STREET WHEN TRAIN 405 STRUCK THE TRAILER. THE DRIVER WAS OUT OF THE VE","HICLE.",,,,,,,,,,,,,,,,,,,,
,"96","12","UP","1296LA077","96","12","SCAX","96339018","96","12","UP","1296LA077",,"810880T","96","12","05",7.00,21.00,"AM","07",0.00,0.00,0.00,0.00,"LOS ANGELES","CITY OF INDUSTRY","21.40","06",70.00,"2","1","000",,,,0.00,,,"#2 MAIN TRACK","4",,"1",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17983.00,"M303",,0.00,0.00,0.00,0.00,"M303","1","4","070",21917.00,,"06C037",0.00,"000000",0.00,,,,,,,,,"1","7","W","1L","0","LOSANG","E",156.00,"3163","1996",0.00,0.00,0.00,0.00,0.00,0.00,"LOS ANGELES","037",,,,"N",,,"SCRRA TRAIN STRUCK A SEMI-TRUCK WHILE OPERATING ON UPRR LINES AT CITY OF INDUSTRY, CA. APPROXIMATELY","FULLERTON ROAD CAUSING EXTENSIVE DAMAGE TO UPRR SIGNALS.",,,,,,,,,,,,,,,,,,,,,,
,"96","12","UP","1296LK001",,,,,"96","12","UP","1296LK001",,,"96","12","03",1.00,35.00,"PM","01",0.00,0.00,0.00,0.00,"N. LITTLE ROCK","NORTH LITTLE ROCK","344.0","05",55.00,"2","1","002","E","XLIN","1",7118.00,"7","Y","SINGLE MAIN","1","000.10","1","MOBX","052196","017","Y",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,7.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,6638.00,2000.00,"M503",,0.00,0.00,0.00,0.00,"M503","1","1","002",8638.00,,"05C119",0.00,"000000",0.00,"1","0","1","0","09","15","09","35","1","5","W","1L","0","NLITRK","N",201.00,"3164","1996",0.00,0.00,0.00,0.00,0.00,0.00,"PULASKI","119",,,,"N",,,"XLINW/02 SPOTTED FOR SIGNAL ON OLD MONROE MAIN, RECEIVED PERMISSION, PULLED AHEAD AND WENT INTO EMER","GENCY, MOBX TRUCKS HAD TRAVELED DOWN SOUTH LEG, SWITCH THROWN BY VANDALISM UNDER CAR BEFORE MOVEMENT",".",,,,,,,,,,,,,,,,,,,,,
,"96","12","UP","1296LK005",,,,,"96","12","UP","1296LK005",,,"96","12","14",2.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"N. LITTLE ROCK","NORTH LITTLE ROCK","344.0","05",44.00,"4","4","004","E","MENL","1",5600.00,"1","Y","YARD","1",,"2","ETTX","901349","009","Y",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00,0.00,39.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,28226.00,13500.00,"H307",,0.00,0.00,0.00,0.00,"H307","2","1","004",41726.00,,"05C119",0.00,"000000",0.00,"1","0","1","0","06","45","06","45","1","5","W","1L","0","NLITRK","N",224.00,"3165","1996",0.00,0.00,0.00,0.00,0.00,0.00,"PULASKI","119",,,,"N",,,"MENLCX 13 BACKING TRAIN INTO 200 YD TO MAKE A JOINT ON EXISTING CARS IN 203. CREW MADE ROUGH JOINT O","N CARS IN 203, WHICH RESULTED IN WHEEL LIFT ON CAR SETTING IN 202 SWITCH. UPON SHOVING TRAIN IN CLEA","R, 3 MORE CARS DERAILED.",,,,,,,,,,,,,,,,,,,,,
,"96","11","IC","20852",,,,,"96","11","IC","20852",,,"96","11","13",5.00,30.00,"AM","12",0.00,0.00,0.00,0.00,"NORTHERN","CENTRALIA","254.0","17",32.00,"4","1","000",,,,0.00,"6","N","#16","1",,"2","ADMX","090079",,"N",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20900.00,0.00,"H301","H302",0.00,0.00,0.00,0.00,"H301","2","1","003",25800.00,,"17C189",0.00,"000000",0.00,"0","0","0","0",,,,,"3","4",,"1L","1","NORTHE","N",153.00,"2811","1996",0.00,0.00,0.00,0.00,0.00,0.00,"WASHINGTON","189",,,,"N",,,"RCE03 CREW SHOVED #15 INTO #16 - AFTER SHOVING #16 OUT ON SOUTH END OF YARD, CREW FAILED TO PROTECT","REAR END OF #15. CONDUCTOR ASSESSED 5 DAY SUSPENSION.",,,,,,,,,,,,,,,,,,,,,,
,"96","11","IC","20853",,,,,"96","11","IC","20853",,,"96","11","07",2.00,30.00,"AM","01",73.00,4.00,1.00,2100.00,"SOUTHERN","LAKE CORMORANT","19.5","28",70.00,"4","2","010","R","GEME","1",15758.00,"1","Y","LAKE CORMORANT SIDIN","2",,"3","ACFX","081119","076","Y",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00,0.00,54.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,81094.00,0.00,"M599",,0.00,0.00,0.00,0.00,"M599","3","2","010",81094.00,,"28C033",0.00,"000000",0.00,"1","0","1","0","06","45","06","45","1","3",,"1L","1","SOUTHE","E",257.00,"2812","1996",0.00,0.00,0.00,0.00,0.00,0.00,"DE SOTO","033",,,,"N",,,"GATX 91989 RELEASED 189,300 LBS. TOLUENE DIISOCYANATE - UN2078 CONSIST WAS PULLING FROM SIDING ONTO","MAIN WHEN CREW FELT ENGINES LUNGE - ENGINEER SHUT OFF THROTTLE AND TRAIN WENT INTO UNDESIRED EMERGEN","CY CAUSING EXCESSIVE BUFFER FORCE TO TRAIN. ST C 4921575.",,,,,,,,,,,,,,,,,,,,,
